1.0642434800        1.0892434800        1.0892434800        1.0471975512        0.0228458379
1.0892434800        1.0642434800        1.0892434800        1.0471975512       -0.0456916759
1.0892434800        1.0892434800        1.0642434800        1.0471975512        0.0228458379
1.0642434800        1.0892434800        1.0892434800        3.1415926536       -0.0456916759
1.0892434800        1.0642434800        1.0892434800        3.1415926536        0.0228458379
1.0892434800        1.0892434800        1.0642434800        3.1415926536        0.0228458379
